"ID","Type","SKU","Name","Slug","Published","Is featured?","Visibility in catalog","Short description","Description","Tax status","Tax class","In stock?","Stock","Regular price","Sale price","Categories","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position"
,"simple","13594","کولر 18000 ایوولی الگانت","کولر-18000-ایوولی-الگانت","1","0","visible","کولر 18000 ایوولی الگانت","کولر 18000 ایوولی الگانت","taxable",,"1","15","0","0",,,,,,,,,,,"0"
,"simple","13595","تخت 265   پلو خوری (6د)  خاکستری  دینو  28006","تخت-265-پلو-خوری-(6د)-خاکستری-دینو-28006","1","0","visible","تخت 265   پلو خوری (6د)  خاکستری  دینو  28006","تخت 265   پلو خوری (6د)  خاکستری  دینو  28006","taxable",,"1","20","528000","440000",,,,,,,,,,,"0"
,"simple","13596","تخت  195 پیش دست (8د) خاکستری  دینو  28006","تخت-195-پیش-دست-(8د)-خاکستری-دینو-28006","1","0","visible","تخت  195 پیش دست (8د) خاکستری  دینو  28006","تخت  195 پیش دست (8د) خاکستری  دینو  28006","taxable",,"1","22","450000","375000",,,,,,,,,,,"0"
,"simple","13597","گود 230  خاکستری(6د)  دینو  28006","گود-230-خاکستری(6د)-دینو-28006","1","0","visible","گود 230  خاکستری(6د)  دینو  28006","گود 230  خاکستری(6د)  دینو  28006","taxable",,"1","20","508800","424000",,,,,,,,,,,"0"
,"simple","13599","دیس بیضی 350 پلو (12ع)  خاکستری دینو 28006","دیس-بیضی-350-پلو-(12ع)-خاکستری-دینو-28006","1","0","visible","دیس بیضی 350 پلو (12ع)  خاکستری دینو 28006","دیس بیضی 350 پلو (12ع)  خاکستری دینو 28006","taxable",,"1","7","242400","202000",,,,,,,,,,,"0"
,"simple","13601","کاسه 175  آبگوشت(6د) خاکستری دینو 28006","کاسه-175-آبگوشت(6د)-خاکستری-دینو-28006","1","0","visible","کاسه 175  آبگوشت(6د) خاکستری دینو 28006","کاسه 175  آبگوشت(6د) خاکستری دینو 28006","taxable",,"1","24","520800","434000",,,,,,,,,,,"0"
,"simple","13602","تخت 265 پلوخوری (6د)آبی دینو 28006","تخت-265-پلوخوری-(6د)آبی-دینو-28006","1","0","visible","تخت 265 پلوخوری (6د)آبی دینو 28006","تخت 265 پلوخوری (6د)آبی دینو 28006","taxable",,"1","21","528000","440000",,,,,,,,,,,"0"
,"simple","13603","تخت 195 پیش دست (8د)آبی دینو 28006","تخت-195-پیش-دست-(8د)آبی-دینو-28006","1","0","visible","تخت 195 پیش دست (8د)آبی دینو 28006","تخت 195 پیش دست (8د)آبی دینو 28006","taxable",,"1","23","450000","375000",,,,,,,,,,,"0"
,"simple","13604"," گود 230 آبی (6د)دینو 28006 ","-گود-230-آبی-(6د)دینو-28006-","1","0","visible"," گود 230 آبی (6د)دینو 28006 "," گود 230 آبی (6د)دینو 28006 ","taxable",,"1","17","508800","424000",,,,,,,,,,,"0"
,"simple","13605","کاسه 125 ماست آبی(8د) دینو 28006","کاسه-125-ماست-آبی(8د)-دینو-28006","1","0","visible","کاسه 125 ماست آبی(8د) دینو 28006","کاسه 125 ماست آبی(8د) دینو 28006","taxable",,"1","1","242400","202000",,,,,,,,,,,"0"
,"simple","13606","دیس بیضی پلو 350 آبی(12ع) دینو 28006","دیس-بیضی-پلو-350-آبی(12ع)-دینو-28006","1","0","visible","دیس بیضی پلو 350 آبی(12ع) دینو 28006","دیس بیضی پلو 350 آبی(12ع) دینو 28006","taxable",,"1","3","242400","202000",,,,,,,,,,,"0"
,"simple","13608","کاسه 175 آبگوشت آبی  دینو 28006","کاسه-175-آبگوشت-آبی-دینو-28006","1","0","visible","کاسه 175 آبگوشت آبی  دینو 28006","کاسه 175 آبگوشت آبی  دینو 28006","taxable",,"1","24","520800","434000",,,,,,,,,,,"0"
,"simple","13610","گلدان  27  رزواتر آکسفورد  آبی  772726","گلدان-27-رزواتر-آکسفورد-آبی-772726","1","0","visible","گلدان  27  رزواتر آکسفورد  آبی  772726","گلدان  27  رزواتر آکسفورد  آبی  772726","taxable",,"1","1","3188880","2657400",,,,,,,,,,,"0"
,"simple","13611","شکلات خوری جام  آکسفورد آبی  056","شکلات-خوری-جام-آکسفورد-آبی-056","1","0","visible","شکلات خوری جام  آکسفورد آبی  056","شکلات خوری جام  آکسفورد آبی  056","taxable",,"1","6","2287200","1906000",,,,,,,,,,,"0"
,"simple","13622","میوه خوری پایه داررکوچک پیکسل خط طلا  216","میوه-خوری-پایه-داررکوچک-پیکسل-خط-طلا-216","1","0","visible","میوه خوری پایه داررکوچک پیکسل خط طلا  216","میوه خوری پایه داررکوچک پیکسل خط طلا  216","taxable",,"1","4","615600","513000",,,,,,,,,,,"0"
,"simple","13623"," سرویس 12 پارچه چای خوری پیکسل خط طلا   223","-سرویس-12-پارچه-چای-خوری-پیکسل-خط-طلا-223","1","0","visible"," سرویس 12 پارچه چای خوری پیکسل خط طلا   223"," سرویس 12 پارچه چای خوری پیکسل خط طلا   223","taxable",,"1","5","2002800","1669000",,,,,,,,,,,"0"
,"simple","13624","پیاله 11 گرد  پیکسل خط  طلا  228","پیاله-11-گرد-پیکسل-خط-طلا-228","1","0","visible","پیاله 11 گرد  پیکسل خط  طلا  228","پیاله 11 گرد  پیکسل خط  طلا  228","taxable",,"1","6","1147200","956000",,,,,,,,,,,"0"
,"simple","13625","قندان پیکسل  خط  طلا 225","قندان-پیکسل-خط-طلا-225","1","0","visible","قندان پیکسل  خط  طلا 225","قندان پیکسل  خط  طلا 225","taxable",,"1","16","579600","483000",,,,,,,,,,,"0"
,"simple","13626","پیاله  15  گرد پیکسل  خط طلا 229","پیاله-15-گرد-پیکسل-خط-طلا-229","1","0","visible","پیاله  15  گرد پیکسل  خط طلا 229","پیاله  15  گرد پیکسل  خط طلا 229","taxable",,"1","3","1525200","1271000",,,,,,,,,,,"0"
,"simple","13627","قوری پیکسل خط طلاا  224","قوری-پیکسل-خط-طلاا-224","1","0","visible","قوری پیکسل خط طلاا  224","قوری پیکسل خط طلاا  224","taxable",,"1","7","789600","658000",,,,,,,,,,,"0"
,"simple","13628","دیس  ماهی  خوری  بزرگ پیکسل خط طلا   226","دیس-ماهی-خوری-بزرگ-پیکسل-خط-طلا-226","1","0","visible","دیس  ماهی  خوری  بزرگ پیکسل خط طلا   226","دیس  ماهی  خوری  بزرگ پیکسل خط طلا   226","taxable",,"1","4","643200","536000",,,,,,,,,,,"0"
,"simple","13633","کیک خوری پایه دار پیکسل خط طلا مدل 233","کیک-خوری-پایه-دار-پیکسل-خط-طلا-مدل-233","1","0","visible","کیک خوری پایه دار پیکسل خط طلا مدل 233","کیک خوری پایه دار پیکسل خط طلا مدل 233","taxable",,"1","1","1077600","898000",,,,,,,,,,,"0"
,"simple","13642","زودپز دوقلو یونیک مکس 1500","زودپز-دوقلو-یونیک-مکس-1500","1","0","visible","زودپز دوقلو یونیک مکس 1500","زودپز دوقلو یونیک مکس 1500","taxable",,"1","2","5820000","4850000",,,,,,,,,,,"0"
,"simple","13645","کاسه 5 تکه استیل رنگی bwsc 250","کاسه-5-تکه-استیل-رنگی-bwsc-250","1","0","visible","کاسه 5 تکه استیل رنگی bwsc 250","کاسه 5 تکه استیل رنگی bwsc 250","taxable",,"1","4","1260000","1050000",,,,,,,,,,,"0"
,"simple","13648","جارو  برقی   پولیتو ","جارو-برقی-پولیتو-","1","0","visible","جارو  برقی   پولیتو ","جارو  برقی   پولیتو ","taxable",,"1","10","0","0",,,,,,,,,,,"0"
,"simple","13650","سرویس 146 پارچه  (A-B-C)بنجاینا  19019 لوستر","سرویس-146-پارچه-(a-b-c)بنجاینا-19019-لوستر","1","0","visible","سرویس 146 پارچه  (A-B-C)بنجاینا  19019 لوستر","سرویس 146 پارچه  (A-B-C)بنجاینا  19019 لوستر","taxable",,"1","2","0","0",,,,,,,,,,,"0"
,"simple","13651","سرویس 146 پارجه (A-B-C) بنجاینا  24008لوستر فول پلاتین","سرویس-146-پارجه-(a-b-c)-بنجاینا-24008لوستر-فول-پلاتین","1","0","visible","سرویس 146 پارجه (A-B-C) بنجاینا  24008لوستر فول پلاتین","سرویس 146 پارجه (A-B-C) بنجاینا  24008لوستر فول پلاتین","taxable",,"1","2","0","0",,,,,,,,,,,"0"
,"simple","13652","سرویس 146  پارچه  (A-B-C)بنجاینا 24030  لوستر طلا","سرویس-146-پارچه-(a-b-c)بنجاینا-24030-لوستر-طلا","1","0","visible","سرویس 146  پارچه  (A-B-C)بنجاینا 24030  لوستر طلا","سرویس 146  پارچه  (A-B-C)بنجاینا 24030  لوستر طلا","taxable",,"1","2","0","0",,,,,,,,,,,"0"
,"simple","13653","سرویس 144 پارچه (A-B-C) بنچاینا  19093 لوستر","سرویس-144-پارچه-(a-b-c)-بنچاینا-19093-لوستر","1","0","visible","سرویس 144 پارچه (A-B-C) بنچاینا  19093 لوستر","سرویس 144 پارچه (A-B-C) بنچاینا  19093 لوستر","taxable",,"1","1","0","0",,,,,,,,,,,"0"
,"simple","13654","سرویس  146  پارچه (A-B-C) بنچاینا  24033سفید متالیک   پلاتین","سرویس-146-پارچه-(a-b-c)-بنچاینا-24033سفید-متالیک-پلاتین","1","0","visible","سرویس  146  پارچه (A-B-C) بنچاینا  24033سفید متالیک   پلاتین","سرویس  146  پارچه (A-B-C) بنچاینا  24033سفید متالیک   پلاتین","taxable",,"1","1","0","0",,,,,,,,,,,"0"
,"simple","13655","سرویس  134  پارچه (A-B-C) ویستا 5198","سرویس-134-پارچه-(a-b-c)-ویستا-5198","1","0","visible","سرویس  134  پارچه (A-B-C) ویستا 5198","سرویس  134  پارچه (A-B-C) ویستا 5198","taxable",,"1","2","0","0",,,,,,,,,,,"0"
,"simple","13656","سرویس  134پارچه(A-B-C) بنچاینا  5205  ویستا  پارسا","سرویس-134پارچه(a-b-c)-بنچاینا-5205-ویستا-پارسا","1","0","visible","سرویس  134پارچه(A-B-C) بنچاینا  5205  ویستا  پارسا","سرویس  134پارچه(A-B-C) بنچاینا  5205  ویستا  پارسا","taxable",,"1","2","0","0",,,,,,,,,,,"0"
,"simple","13534","شکلات خوری گرد کوچک گندم گاردن دیت  کد 171","شکلات-خوری-گرد-کوچک-گندم-گاردن-دیت-کد-171","1","0","visible","شکلات خوری گرد کوچک گندم گاردن دیت  کد 171","شکلات خوری گرد کوچک گندم گاردن دیت  کد 171","taxable",,"1","12","2580000","2150000",,,,,,,,,,,"0"
,"simple","13659","سرویس  42 پارپه  گرد کلاسیک  26016 متال سفید خاکستری","سرویس-42-پارپه-گرد-کلاسیک-26016-متال-سفید-خاکستری","1","0","visible","سرویس  42 پارپه  گرد کلاسیک  26016 متال سفید خاکستری","سرویس  42 پارپه  گرد کلاسیک  26016 متال سفید خاکستری","taxable",,"1","5","0","0",,,,,,,,,,,"0"
,"simple","13660","سرویس  42  پارچه  گرد کلاسیک  26015  خاکستری","سرویس-42-پارچه-گرد-کلاسیک-26015-خاکستری","1","0","visible","سرویس  42  پارچه  گرد کلاسیک  26015  خاکستری","سرویس  42  پارچه  گرد کلاسیک  26015  خاکستری","taxable",,"1","10","0","0",,,,,,,,,,,"0"
,"simple","13661","سرویس   25  پارچه  دینو  28014متال  سفید خاکستری","سرویس-25-پارچه-دینو-28014متال-سفید-خاکستری","1","0","visible","سرویس   25  پارچه  دینو  28014متال  سفید خاکستری","سرویس   25  پارچه  دینو  28014متال  سفید خاکستری","taxable",,"1","15","0","0",,,,,,,,,,,"0"
,"simple","13662","سرویس   25  پارچه  دینو 28016 سورمه  ای  آبی","سرویس-25-پارچه-دینو-28016-سورمه-ای-آبی","1","0","visible","سرویس   25  پارچه  دینو 28016 سورمه  ای  آبی","سرویس   25  پارچه  دینو 28016 سورمه  ای  آبی","taxable",,"1","15","0","0",,,,,,,,,,,"0"
,"simple","13663","قوری  10  رز نفیس","قوری-10-رز-نفیس","1","0","visible","قوری  10  رز نفیس","قوری  10  رز نفیس","taxable",,"1","24","0","0",,,,,,,,,,,"0"
,"simple","13664","قوری مجلسی رز نفیس","قوری-مجلسی-رز-نفیس","1","0","visible","قوری مجلسی رز نفیس","قوری مجلسی رز نفیس","taxable",,"1","8","0","0",,,,,,,,,,,"0"
,"simple","13665","قوری مجلسی گلسررخ نفیس","قوری-مجلسی-گلسررخ-نفیس","1","0","visible","قوری مجلسی گلسررخ نفیس","قوری مجلسی گلسررخ نفیس","taxable",,"1","8","0","0",,,,,,,,,,,"0"
,"simple","13666","شکلات  خوری   134  آیکونیک","شکلات-خوری-134-آیکونیک","1","0","visible","شکلات  خوری   134  آیکونیک","شکلات  خوری   134  آیکونیک","taxable",,"1","12","0","0",,,,,,,,,,,"0"
,"simple","1047","31 پارچه الیزابت مانوس پلازا طوس","31-پارچه-الیزابت-مانوس-پلازا-طوس","1","0","visible","31 پارچه الیزابت مانوس پلازا طوس","31 پارچه الیزابت مانوس پلازا طوس","taxable",,"1","3","8460000","7050000",,,,,,,,,,,"0"
,"simple","10104","سرویس 12 پارچه دیپلمات خط طلا(8 س)  ش 250","سرویس-12-پارچه-دیپلمات-خط-طلا(8-س)-ش-250","1","0","visible","سرویس 12 پارچه دیپلمات خط طلا(8 س)  ش 250","سرویس 12 پارچه دیپلمات خط طلا(8 س)  ش 250","taxable",,"1","53","1357347.5999999999","1131123",,,,,,,,,,,"0"
,"simple","10124","کاسه 6/5 دیپلمات  خط طلا  ش 250","کاسه-6/5-دیپلمات-خط-طلا-ش-250","1","0","visible","کاسه 6/5 دیپلمات  خط طلا  ش 250","کاسه 6/5 دیپلمات  خط طلا  ش 250","taxable",,"1","8","870000","725000",,,,,,,,,,,"0"
,"simple","10142","سوپ خوری دیپلمات آسمان  ش 280","سوپ-خوری-دیپلمات-آسمان-ش-280","1","0","visible","سوپ خوری دیپلمات آسمان  ش 280","سوپ خوری دیپلمات آسمان  ش 280","taxable",,"1","16","1020000","850000",,,,,,,,,,,"0"
,"simple","10210","تخت 20سناتور  خط طلا  ش 240","تخت-20سناتور-خط-طلا-ش-240","1","0","visible","تخت 20سناتور  خط طلا  ش 240","تخت 20سناتور  خط طلا  ش 240","taxable",,"1","14","540000","450000",,,,,,,,,,,"0"
,"simple","10256","پارچ و لیوان کازابلانکا لوستری02 ش 90","پارچ-و-لیوان-کازابلانکا-لوستری02-ش-90","1","0","visible","پارچ و لیوان کازابلانکا لوستری02 ش 90","پارچ و لیوان کازابلانکا لوستری02 ش 90","taxable",,"1","3","672000","560000",,,,,,,,,,,"0"
,"simple","10310","کاسه 13 فلورانس لب طلا  ش 340","کاسه-13-فلورانس-لب-طلا-ش-340","1","0","visible","کاسه 13 فلورانس لب طلا  ش 340","کاسه 13 فلورانس لب طلا  ش 340","taxable",,"1","5","404400","337000",,,,,,,,,,,"0"
,"simple","10313","دیس 40 فلورانس لب طلا  ش 340","دیس-40-فلورانس-لب-طلا-ش-340","1","0","visible","دیس 40 فلورانس لب طلا  ش 340","دیس 40 فلورانس لب طلا  ش 340","taxable",,"1","30","402000","335000",,,,,,,,,,,"0"
,"simple","10342","سرویس 30 پارچه نیوبن زئوس گل 7004تقدیس ش 10","سرویس-30-پارچه-نیوبن-زئوس-گل-7004تقدیس-ش-10","1","0","visible","سرویس 30 پارچه نیوبن زئوس گل 7004تقدیس ش 10","سرویس 30 پارچه نیوبن زئوس گل 7004تقدیس ش 10","taxable",,"1","2","4032000","3360000",,,,,,,,,,,"0"
,"simple","10393","سرویس 26 پارچه سوزان نقره ای ش 110","سرویس-26-پارچه-سوزان-نقره-ای-ش-110","1","0","visible","سرویس 26 پارچه سوزان نقره ای ش 110","سرویس 26 پارچه سوزان نقره ای ش 110","taxable",,"1","1","3420000","2850000",,,,,,,,,,,"0"
,"simple","10454","قابلمه 16چدن وانیا تک  طوسی هاردستون(فله)  ش 363","قابلمه-16چدن-وانیا-تک-طوسی-هاردستون(فله)-ش-363","1","0","visible","قابلمه 16چدن وانیا تک  طوسی هاردستون(فله)  ش 363","قابلمه 16چدن وانیا تک  طوسی هاردستون(فله)  ش 363","taxable",,"1","5","986400","822000",,,,,,,,,,,"0"
,"simple","10472","تابه رژیمی سایز 32 خاکستری دسینی  ش 371","تابه-رژیمی-سایز-32-خاکستری-دسینی-ش-371","1","0","visible","تابه رژیمی سایز 32 خاکستری دسینی  ش 371","تابه رژیمی سایز 32 خاکستری دسینی  ش 371","taxable",,"1","2","1560000","1300000",,,,,,,,,,,"0"
,"simple","10503","*نابه     28   Wokسربی( بدون درب ) 18028عروس* ","*نابه-28-wokسربی(-بدون-درب-)-18028عروس*-","1","0","visible","*نابه     28   Wokسربی( بدون درب ) 18028عروس* ","*نابه     28   Wokسربی( بدون درب ) 18028عروس* ","taxable",,"1","23","932400","777000",,,,,,,,,,,"0"
,"simple","10576","فنجان B103روگو 10بلینک مکس   ش 270 ( نقدی)","فنجان-b103روگو-10بلینک-مکس-ش-270-(-نقدی)","1","0","visible","فنجان B103روگو 10بلینک مکس   ش 270 ( نقدی)","فنجان B103روگو 10بلینک مکس   ش 270 ( نقدی)","taxable",,"1","14","282000","235000",,,,,,,,,,,"0"
,"simple","10656","ساطور 063 دسته چوبی   ش 164","ساطور-063-دسته-چوبی-ش-164","1","0","visible","ساطور 063 دسته چوبی   ش 164","ساطور 063 دسته چوبی   ش 164","taxable",,"1","9","204000","170000",,,,,,,,,,,"0"
,"simple","10677","میوه خوری پایه دار بزرگ پیکسل خط طلا 211 لردشید ش 170","میوه-خوری-پایه-دار-بزرگ-پیکسل-خط-طلا-211-لردشید-ش-170","1","0","visible","میوه خوری پایه دار بزرگ پیکسل خط طلا 211 لردشید ش 170","میوه خوری پایه دار بزرگ پیکسل خط طلا 211 لردشید ش 170","taxable",,"1","8","906000","755000",,,,,,,,,,,"0"
,"simple","10756","* تابه wok   کادویی   22    با درب پیرکس عروس ","*-تابه-wok-کادویی-22-با-درب-پیرکس-عروس-","1","0","visible","* تابه wok   کادویی   22    با درب پیرکس عروس ","* تابه wok   کادویی   22    با درب پیرکس عروس ","taxable",,"1","1","831600","693000",,,,,,,,,,,"0"
,"simple","10832","لیوان تک gpb27/l1 ش 520","لیوان-تک-gpb27/l1-ش-520","1","0","visible","لیوان تک gpb27/l1 ش 520","لیوان تک gpb27/l1 ش 520","taxable",,"1","43","152400","127000",,,,,,,,,,,"0"
,"simple","10834","فنجان بزرگ 4عدد رنگی gpb26/l4 دلی ش 520","فنجان-بزرگ-4عدد-رنگی-gpb26/l4-دلی-ش-520","1","0","visible","فنجان بزرگ 4عدد رنگی gpb26/l4 دلی ش 520","فنجان بزرگ 4عدد رنگی gpb26/l4 دلی ش 520","taxable",,"1","7","662400","552000",,,,,,,,,,,"0"
,"simple","10878","تخته اک پنجه بزرگ اکاسیا آریو ش 450","تخته-اک-پنجه-بزرگ-اکاسیا-آریو-ش-450","1","0","visible","تخته اک پنجه بزرگ اکاسیا آریو ش 450","تخته اک پنجه بزرگ اکاسیا آریو ش 450","taxable",,"1","1","807600","673000",,,,,,,,,,,"0"
,"simple","10925","سرویس 105 پارچه پردیس 2002aالماس پلاتین  ش 100","سرویس-105-پارچه-پردیس-2002aالماس-پلاتین-ش-100","1","0","visible","سرویس 105 پارچه پردیس 2002aالماس پلاتین  ش 100","سرویس 105 پارچه پردیس 2002aالماس پلاتین  ش 100","taxable",,"1","1","0","0",,,,,,,,,,,"0"
,"simple","11018","کتری 2/8 لیتر قوری 1 لیترشیردار سرمه ای 5866 ریور ش 540","کتری-2/8-لیتر-قوری-1-لیترشیردار-سرمه-ای-5866-ریور-ش-540","1","0","visible","کتری 2/8 لیتر قوری 1 لیترشیردار سرمه ای 5866 ریور ش 540","کتری 2/8 لیتر قوری 1 لیترشیردار سرمه ای 5866 ریور ش 540","taxable",,"1","3","2580000","2150000",,,,,,,,,,,"0"
,"simple","11061","نیم لیوان دسته دار گلکسی ش 80","نیم-لیوان-دسته-دار-گلکسی-ش-80","1","0","visible","نیم لیوان دسته دار گلکسی ش 80","نیم لیوان دسته دار گلکسی ش 80","taxable",,"1","6","163200","136000",,,,,,,,,,,"0"
,"simple","11064","کاردوساطور سنگین  2244استیل  ریور","کاردوساطور-سنگین-2244استیل-ریور","1","0","visible","کاردوساطور سنگین  2244استیل  ریور","کاردوساطور سنگین  2244استیل  ریور","taxable",,"1","1","2638560","2198800",,,,,,,,,,,"0"
,"simple","11114","رنده تخت کوچک درشت 8509 ریور ش 540","رنده-تخت-کوچک-درشت-8509-ریور-ش-540","1","0","visible","رنده تخت کوچک درشت 8509 ریور ش 540","رنده تخت کوچک درشت 8509 ریور ش 540","taxable",,"1","35","124560","103800",,,,,,,,,,,"0"
,"simple","11180","تابه بیضی تریانو کوچک ساده گلدن اپال  ش 550","تابه-بیضی-تریانو-کوچک-ساده-گلدن-اپال-ش-550","1","0","visible","تابه بیضی تریانو کوچک ساده گلدن اپال  ش 550","تابه بیضی تریانو کوچک ساده گلدن اپال  ش 550","taxable",,"1","1","164400","137000",,,,,,,,,,,"0"
,"simple","11253","شکلات خوری گرد بزرگ 004X-3 آکسفورد آبی باواریا ش 560","شکلات-خوری-گرد-بزرگ-004x-3-آکسفورد-آبی-باواریا-ش-560","1","0","visible","شکلات خوری گرد بزرگ 004X-3 آکسفورد آبی باواریا ش 560","شکلات خوری گرد بزرگ 004X-3 آکسفورد آبی باواریا ش 560","taxable",,"1","6","2224800","1854000",,,,,,,,,,,"0"
,"simple","11319","نعلبکی تقدیس لاویا طلا ش 71","نعلبکی-تقدیس-لاویا-طلا-ش-71","1","0","visible","نعلبکی تقدیس لاویا طلا ش 71","نعلبکی تقدیس لاویا طلا ش 71","taxable",,"1","16","392400","327000",,,,,,,,,,,"0"
,"simple","11380","سرویس قابلمه کره ای 17 پ کرم راکلند","سرویس-قابلمه-کره-ای-17-پ-کرم-راکلند","1","0","visible","سرویس قابلمه کره ای 17 پ کرم راکلند","سرویس قابلمه کره ای 17 پ کرم راکلند","taxable",,"1","1","12600000","10500000",,,,,,,,,,,"0"
,"simple","11442","سرویس 12 پارچه چایخوری لارن 416 لمون ","سرویس-12-پارچه-چایخوری-لارن-416-لمون-","1","0","visible","سرویس 12 پارچه چایخوری لارن 416 لمون ","سرویس 12 پارچه چایخوری لارن 416 لمون ","taxable",,"1","3","725988","604990",,,,,,,,,,,"0"
,"simple","11444","کاسه مربع لارن بزرگ 420L  لمون     ","کاسه-مربع-لارن-بزرگ-420l-لمون-","1","0","visible","کاسه مربع لارن بزرگ 420L  لمون     ","کاسه مربع لارن بزرگ 420L  لمون     ","taxable",,"1","1","507600","423000",,,,,,,,,,,"0"
,"simple","11474","سرویس 12پارچه قهوه خوری دانمارکی 144 لمون   ","سرویس-12پارچه-قهوه-خوری-دانمارکی-144-لمون-","1","0","visible","سرویس 12پارچه قهوه خوری دانمارکی 144 لمون   ","سرویس 12پارچه قهوه خوری دانمارکی 144 لمون   ","taxable",,"1","3","597516","497930",,,,,,,,,,,"0"
,"simple","11555","دیس گرد 1020 گل 137 پارس اوپال 12 تایی","دیس-گرد-1020-گل-137-پارس-اوپال-12-تایی","1","0","visible","دیس گرد 1020 گل 137 پارس اوپال 12 تایی","دیس گرد 1020 گل 137 پارس اوپال 12 تایی","taxable",,"1","11","191280","159400",,,,,,,,,,,"0"
,"simple","11596","ادویه پاسماوری 8 پارچه زیر چوب (صورتی) ساده","ادویه-پاسماوری-8-پارچه-زیر-چوب-(صورتی)-ساده","1","0","visible","ادویه پاسماوری 8 پارچه زیر چوب (صورتی) ساده","ادویه پاسماوری 8 پارچه زیر چوب (صورتی) ساده","taxable",,"1","1","1761600","1468000",,,,,,,,,,,"0"
,"simple","11601","کتری قوری پیرکس کوچک 1600+800(1501)","کتری-قوری-پیرکس-کوچک-1600+800(1501)","1","0","visible","کتری قوری پیرکس کوچک 1600+800(1501)","کتری قوری پیرکس کوچک 1600+800(1501)","taxable",,"1","4","1116000","930000",,,,,,,,,,,"0"
,"simple","11605","شمعدانی دیاموند آکسفورد  آبی  330x-3","شمعدانی-دیاموند-آکسفورد-آبی-330x-3","1","0","visible","شمعدانی دیاموند آکسفورد  آبی  330x-3","شمعدانی دیاموند آکسفورد  آبی  330x-3","taxable",,"1","7","3708000","3090000",,,,,,,,,,,"0"
,"simple","11659","سرویس 30 پارچه  نیوبن زِئوس گل 7001 ایزابل","سرویس-30-پارچه-نیوبن-زِئوس-گل-7001-ایزابل","1","0","visible","سرویس 30 پارچه  نیوبن زِئوس گل 7001 ایزابل","سرویس 30 پارچه  نیوبن زِئوس گل 7001 ایزابل","taxable",,"1","1","6666000","5555000",,,,,,,,,,,"0"
,"simple","11718","آلومینیوم چکشی دوطبقه بیضی 880014-(5500128جدید)","آلومینیوم-چکشی-دوطبقه-بیضی-880014-(5500128جدید)","1","0","visible","آلومینیوم چکشی دوطبقه بیضی 880014-(5500128جدید)","آلومینیوم چکشی دوطبقه بیضی 880014-(5500128جدید)","taxable",,"1","3","3588000","2990000",,,,,,,,,,,"0"
,"simple","11818","روغن ریز 500 میل درب استیل طلایی -33-217","روغن-ریز-500-میل-درب-استیل-طلایی--33-217","1","0","visible","روغن ریز 500 میل درب استیل طلایی -33-217","روغن ریز 500 میل درب استیل طلایی -33-217","taxable",,"1","28","445560","371300",,,,,,,,,,,"0"
,"simple","11860","بانکه مثلثی 10*25 درب بامبو -35-820","بانکه-مثلثی-10*25-درب-بامبو--35-820","1","0","visible","بانکه مثلثی 10*25 درب بامبو -35-820","بانکه مثلثی 10*25 درب بامبو -35-820","taxable",,"1","1","358800","299000",,,,,,,,,,,"0"
,"simple","11923","سرویس 36 پارچه رز گلد -ایزابل","سرویس-36-پارچه-رز-گلد--ایزابل","1","0","visible","سرویس 36 پارچه رز گلد -ایزابل","سرویس 36 پارچه رز گلد -ایزابل","taxable",,"1","1","5214000","4345000",,,,,,,,,,,"0"
,"simple","11990","رولت خوری کوچک آکسفورد آبی 780412X-3","رولت-خوری-کوچک-آکسفورد-آبی-780412x-3","1","0","visible","رولت خوری کوچک آکسفورد آبی 780412X-3","رولت خوری کوچک آکسفورد آبی 780412X-3","taxable",,"1","16","2940000","2450000",,,,,,,,,,,"0"
,"simple","12006","سینی میلان بزرگ گلدار دسته چوب--0527","سینی-میلان-بزرگ-گلدار-دسته-چوب--0527","1","0","visible","سینی میلان بزرگ گلدار دسته چوب--0527","سینی میلان بزرگ گلدار دسته چوب--0527","taxable",,"1","2","1341600","1118000",,,,,,,,,,,"0"
,"simple","12118","ظرف استیل طلایی سینی مستطیل بزرگ مدل 221-3","ظرف-استیل-طلایی-سینی-مستطیل-بزرگ-مدل-221-3","1","0","visible","ظرف استیل طلایی سینی مستطیل بزرگ مدل 221-3","ظرف استیل طلایی سینی مستطیل بزرگ مدل 221-3","taxable",,"1","11","1078800","899000",,,,,,,,,,,"0"
,"simple","12194","پیاله ست بیضی  طرح لوتوس     مدل      701102-1","پیاله-ست-بیضی-طرح-لوتوس-مدل-701102-1","1","0","visible","پیاله ست بیضی  طرح لوتوس     مدل      701102-1","پیاله ست بیضی  طرح لوتوس     مدل      701102-1","taxable",,"1","10","1788000","1490000",,,,,,,,,,,"0"
,"simple","12240","بشقاب گرد بزرگ 30 ژولیت باواریا 1086     ","بشقاب-گرد-بزرگ-30-ژولیت-باواریا-1086-","1","0","visible","بشقاب گرد بزرگ 30 ژولیت باواریا 1086     ","بشقاب گرد بزرگ 30 ژولیت باواریا 1086     ","taxable",,"1","2","2736000","2280000",,,,,,,,,,,"0"
,"simple","12300","سطل و دستمال چوبی توری مستطیل ریور مدل  4096","سطل-و-دستمال-چوبی-توری-مستطیل-ریور-مدل-4096","1","0","visible","سطل و دستمال چوبی توری مستطیل ریور مدل  4096","سطل و دستمال چوبی توری مستطیل ریور مدل  4096","taxable",,"1","2","2279760","1899800",,,,,,,,,,,"0"
